EN-US	In the cold light of day, "The Living Room," the sculpture installed at TriMet's Gresham Central transit station in 2001, looks like the morning after a big party. Cigarette butts spill out of the concrete couch cushions. Plastic soda cups, carried on the east wind, roll around the base of the bronze TV. Mayor Shane Bemis, fed up with the partying, fighting and the drug-dealing that has cropped up around the sculpture, wants it gone. In September, he asked TriMet to remove it, saying that although the artwork itself wasn't the issue, the activity it attracts had gotten out of hand. But removal — if approved — would not be as simple as just prying the bronze TV, and other concrete and bronze living room pieces off the land and sending them off to some big public-art furniture warehouse. TriMet General Manager Fred Hansen, in an Oct. 8 letter to Bemis, says a public process is needed. Furthermore, according to TriMet, federal law gives the artist, Tamsie Ringler, certain rights, including "right of integrity," which protects artwork from "distortion, mutilation or other modification." That means the sculpture would probably need to be removed in a manner protecting its physical integrity, and preserved. TriMet suggests that could involve substantial cost. A transit-agency policy adopted in 2001 says removal should be considered only 10 years after the date of installation or if a work has been damaged beyond repair, and then only after careful, impartial evaluation. So far, no next step is decided, says TriMet spokeswoman Mary Fetsch, and Bemis continues to gather information from police to shape his position. "I'm disappointed obviously with the process," he says. "It seems like we ought to be able to get our arms around it a little more quickly. ... But we are still committed to working with TriMet." TriMet has decommissioned only one art feature, Cattail Tunes at Quatama/Northwest 205th Avenue station on the west side: tall flexible poles with metal heads that were intended to sway in the wind but were susceptible to vandalism. They were removed in 2000, before TriMet established the artwork "deaccession" policy in 2001. Ringler, reached by phone at the College of St. Catherine in St. Paul, Minn., where she teaches sculpture, was saddened to learn her sculpture — one of Gresham's first pieces of public art — may be removed, particularly since city leaders are simultaneously working to bring new public art to a public plaza under construction downtown. Ringler, who used to teach at Mt. Hood Community College in Gresham, says the busy transit center would face the same kind of issues whether or not the sculpture was there. Young people love "The Living Room," she points out, and in Gresham they have few public places to hang out with their friends. "Probably some of the kids (who frequent the site) come from troubled homes and they have no living room that they can feel safe in," Ringler says. "So they hang out in a public living room — I think that's sadly ironic. It's something the city needs to address." Instead of removing her work, Ringler says, TriMet should keep the site tidier and work to repair the sculpture and the surrounding lawn after years of heavy use. "It's being loved to death," she says, estimating that while TriMet spent $25,000 for the piece, its real-dollar value is closer to $150,000. "I think people do realize what they have, but it's a shame government doesn't realize what they have. It's a very unique vision -- it seems so everyday and common, but that's exactly what's special about it. It's a celebration of the commonplace in our lives." --
EN-GB	Lady Gaga has apologised for working with R Kelly and promised to remove the song they made together from streaming services amid fresh allegations of sexual assault against the R&B singer.
EN-US	WITH HIS SECOND-TERM Cabinet and White House staff complete, President Clinton faces the task of proving he can govern effectively from the centrist position that launched him to victory in November.
EN-US	A deluge of sexual misconduct allegations hit Donald Trump on Wednesday as five women came forward with claims that he groped, kissed or leered at them.
EN-GB	A celebration of the human voice, "in all its extraordinary range and beauty" is the focus of the four a capella singing concerts that form Nest of Voices, a series of eclectic, intimate and sublime evenings all held in a large yurt at The Nest, Ledbury, during May.
EN-GB	BANBURY 2nd’s Cherwell League Division 1 title hopes suffered a huge setback as they fell to a seven-wicket defeat at home to Dinton, who went top in the process.
EN-US	IS there a leader-less bank or brokerage in the country that Jamie Dimon is not a candidate to run?
EN-GB	CYCLISTS have been drawing attention to "dangerous" new and planned cycle lanes around Poole.
EN-GB	THE Government has been accused of neglecting the North-East after the region was shown to have a higher proportion of under-performing secondary schools than anywhere else in England.
EN-GB	The creator of the Haynes Manual maintenance guide series, which has sold 200 million books worldwide, has died aged 80.
EN-GB	A MAJOR Government review into housebuilding has warned that Oxfordshire cannot rely on large, single-developer estates to deliver housing quickly.
EN-GB,EN-US	A CHANCE to hunt for dinosaurs, use pedal power to generate electricity and take a closer look at sunspots will be some of the activities on offer as part of a free science-themed fun day.
EN-US	A former journalist from St. Louis who was arrested on a cyberstalking charge related to threats against Jewish organizations made his first New York court appearance on Wednesday and was given legal representation.
EN-GB	STRIKER Mark Danks has turned down an offer to stay at Worcester City with Black Country Rangers his likely destination.
EN-GB,EN-US	Don't be fooled by the humble cafe exterior, as the food at Aurora is a natural phenomenon, says Gaby Soutar
EN-US	April in New York. Once, that was when a sports fan’s thoughts turned to the NBA playoffs for the Knicks and Nets. NBA playoffs? In New York? Will you even see them again in your lifetime?
EN-GB	THERE were plenty of fireworks but a former Bournemouth student ran out of steam just before the final hurdle of the toughest job interview in the business.
EN-GB	YOU wonder what Paul Weller would think about 13 ukulele players belting out The Jam's classic A Town Called Malice.
EN-US	Connoisseurs of the surreal, the grotesque and the absurd are hereby urged to repair to the Orpheum in Fells Point for a tangy repast of unimaginable delight. Others are advised to steer clear; this dish is for the cognoscenti.
EN-US	Republican presidential candidate Donald Trump waves to the crowd after speaking at the National Rifle Association convention, Friday, May 20, 2016, in Louisville, Ky.
EN-GB	A former ambulance station in a Hampshire town is being targeted by a developer for a new flat complex.
EN-GB,EN-US	Dear Abby: My husband chose to be a nurse because he truly loves to care for sick people, and no health professionals spend more time with the people they care for than nurses.
